"","num_id","s_id","Turbidity","Nitrogen","dominant_landcover","Longitude","lat","E.Coli","Phosphorus","period","Trend","percent_annual_change"
"413",413,"ES-00021",120,120,"Pastoral",168.777560827914,-46.3890685346813,234,334,"1990-2017","Improving","1-2% improving"
"416",416,"ES-00021",120,120,"Pastoral",168.777560827914,-46.3890685346813,120,334,"1990-2017","Improving","1-2% improving"
"643",643,"EW-00077",120,120,"Pastoral",175.206777865847,-37.6977289352494,118,335,"1990-2017","Improving","0-1% improving"
"647",647,"EW-00077",120,120,"Pastoral",175.206777865847,-37.6977289352494,237,335,"1990-2017","Improving","0-1% improving"
"649",649,"EW-00078",120,120,"Pastoral",175.154277323428,-37.5662443743287,237,335,"1990-2017","Improving","1-2% improving"
"653",653,"EW-00078",120,120,"Pastoral",175.154277323428,-37.5662443743287,117,335,"1990-2017","Improving","1-2% improving"
"655",655,"EW-00079",120,120,"Pastoral",175.046703329257,-37.281271741161,237,336,"1990-2017","Improving","1-2% improving"
"659",659,"EW-00079",120,120,"Pastoral",175.046703329257,-37.281271741161,118,336,"1990-2017","Improving","1-2% improving"
"663",663,"EW-00082",119,119,"Native",176.303745860361,-38.5327953576151,117,335,"1990-2017","Improving","1-2% improving"
"665",665,"EW-00082",119,119,"Native",176.303745860361,-38.5327953576151,236,335,"1990-2017","Improving","1-2% improving"
"667",667,"EW-00083",119,119,"Pastoral",176.086134019175,-38.406997966736,117,334,"1990-2017","Improving","0-1% improving"
"668",668,"EW-00083",119,119,"Pastoral",176.086134019175,-38.406997966736,236,334,"1990-2017","Improving","0-1% improving"
"674",674,"EW-00084",120,120,"Pastoral",174.945178573855,-37.2960074716085,237,112,"1990-2017","Improving","1-2% improving"
"678",678,"EW-00084",120,120,"Pastoral",174.945178573855,-37.2960074716085,118,112,"1990-2017","Improving","1-2% improving"
"679",679,"EW-00085",119,119,"Pastoral",175.685227433566,-38.285510362379,235,334,"1990-2017","Improving","0-1% improving"
"683",683,"EW-00085",119,119,"Pastoral",175.685227433566,-38.285510362379,116,334,"1990-2017","Improving","0-1% improving"
"685",685,"EW-00086",110,110,"Pastoral",175.806337994402,-38.4187135947562,108,111,"1990-2017","Indeterminate","0-1% improving"
"688",688,"EW-00086",110,110,"Pastoral",175.806337994402,-38.4187135947562,227,111,"1990-2017","Indeterminate","0-1% improving"
"761",761,"EW-00119",119,119,"Native",176.06993982251,-38.6810584711027,236,335,"1990-2017","Improving","1-2% improving"
"930",930,"NAT-AK01",335,251,"Pastoral",174.5169716,-36.38527369,120,334,"1990-2017","Indeterminate","0-1% improving"
"932",932,"NAT-AK01",335,322,"Pastoral",174.5169716,-36.38527369,120,334,"1990-2017","Indeterminate","0-1% improving"
"934",934,"NAT-AK01",335,119,"Pastoral",174.5169716,-36.38527369,120,334,"1990-2017","Indeterminate","0-1% improving"
"939",939,"NAT-AK01",252,251,"Pastoral",174.5169716,-36.38527369,120,334,"1990-2017","Indeterminate","0-1% improving"
"941",941,"NAT-AK01",252,322,"Pastoral",174.5169716,-36.38527369,120,334,"1990-2017","Indeterminate","0-1% improving"
"943",943,"NAT-AK01",252,119,"Pastoral",174.5169716,-36.38527369,120,334,"1990-2017","Indeterminate","0-1% improving"
"948",948,"NAT-AK01",120,251,"Pastoral",174.5169716,-36.38527369,120,334,"1990-2017","Indeterminate","0-1% improving"
"950",950,"NAT-AK01",120,322,"Pastoral",174.5169716,-36.38527369,120,334,"1990-2017","Indeterminate","0-1% improving"
"952",952,"NAT-AK01",120,119,"Pastoral",174.5169716,-36.38527369,120,334,"1990-2017","Indeterminate","0-1% improving"
"956",956,"NAT-AK02",120,118,"Pastoral",174.6179148,-36.74427866,120,333,"1990-2017","Indeterminate","0-1% improving"
"957",957,"NAT-AK02",120,250,"Pastoral",174.6179148,-36.74427866,120,333,"1990-2017","Indeterminate","0-1% improving"
"961",961,"NAT-AK02",120,321,"Pastoral",174.6179148,-36.74427866,120,333,"1990-2017","Indeterminate","0-1% improving"
"965",965,"NAT-AK02",252,118,"Pastoral",174.6179148,-36.74427866,120,333,"1990-2017","Indeterminate","0-1% improving"
"966",966,"NAT-AK02",252,250,"Pastoral",174.6179148,-36.74427866,120,333,"1990-2017","Indeterminate","0-1% improving"
"970",970,"NAT-AK02",252,321,"Pastoral",174.6179148,-36.74427866,120,333,"1990-2017","Indeterminate","0-1% improving"
"974",974,"NAT-AK02",335,118,"Pastoral",174.6179148,-36.74427866,120,333,"1990-2017","Indeterminate","0-1% improving"
"975",975,"NAT-AK02",335,250,"Pastoral",174.6179148,-36.74427866,120,333,"1990-2017","Indeterminate","0-1% improving"
"979",979,"NAT-AK02",335,321,"Pastoral",174.6179148,-36.74427866,120,333,"1990-2017","Indeterminate","0-1% improving"
"982",982,"NAT-AX01",119,251,"Native",169.2805783,-44.72909654,120,332,"1990-2017","Improving","0-1% improving"
"984",984,"NAT-AX01",119,120,"Native",169.2805783,-44.72909654,120,332,"1990-2017","Improving","0-1% improving"
"986",986,"NAT-AX01",119,322,"Native",169.2805783,-44.72909654,120,332,"1990-2017","Improving","0-1% improving"
"991",991,"NAT-AX01",250,251,"Native",169.2805783,-44.72909654,120,332,"1990-2017","Improving","0-1% improving"
"993",993,"NAT-AX01",250,120,"Native",169.2805783,-44.72909654,120,332,"1990-2017","Improving","0-1% improving"
"995",995,"NAT-AX01",250,322,"Native",169.2805783,-44.72909654,120,332,"1990-2017","Improving","0-1% improving"
"1000",1000,"NAT-AX01",333,251,"Native",169.2805783,-44.72909654,120,332,"1990-2017","Improving","0-1% improving"
"1002",1002,"NAT-AX01",333,120,"Native",169.2805783,-44.72909654,120,332,"1990-2017","Improving","0-1% improving"
"1004",1004,"NAT-AX01",333,322,"Native",169.2805783,-44.72909654,120,332,"1990-2017","Improving","0-1% improving"
"1010",1010,"NAT-AX02",330,246,"Native",168.8687454,-45.0063639,117,329,"1990-2017","Indeterminate","0-1% worsening"
"1013",1013,"NAT-AX02",330,316,"Native",168.8687454,-45.0063639,117,329,"1990-2017","Indeterminate","0-1% worsening"
"1014",1014,"NAT-AX02",330,117,"Native",168.8687454,-45.0063639,117,329,"1990-2017","Indeterminate","0-1% worsening"
"1019",1019,"NAT-AX02",248,246,"Native",168.8687454,-45.0063639,117,329,"1990-2017","Indeterminate","0-1% worsening"
"1022",1022,"NAT-AX02",248,316,"Native",168.8687454,-45.0063639,117,329,"1990-2017","Indeterminate","0-1% worsening"
"1023",1023,"NAT-AX02",248,117,"Native",168.8687454,-45.0063639,117,329,"1990-2017","Indeterminate","0-1% worsening"
"1028",1028,"NAT-AX02",117,246,"Native",168.8687454,-45.0063639,117,329,"1990-2017","Indeterminate","0-1% worsening"
"1031",1031,"NAT-AX02",117,316,"Native",168.8687454,-45.0063639,117,329,"1990-2017","Indeterminate","0-1% worsening"
"1032",1032,"NAT-AX02",117,117,"Native",168.8687454,-45.0063639,117,329,"1990-2017","Indeterminate","0-1% worsening"
"1037",1037,"NAT-AX03",120,251,"Native",168.714982,-44.98997365,120,334,"1990-2017","Improving","1-2% improving"
"1039",1039,"NAT-AX03",120,120,"Native",168.714982,-44.98997365,120,334,"1990-2017","Improving","1-2% improving"
"1042",1042,"NAT-AX03",120,322,"Native",168.714982,-44.98997365,120,334,"1990-2017","Improving","1-2% improving"
"1046",1046,"NAT-AX03",334,251,"Native",168.714982,-44.98997365,120,334,"1990-2017","Improving","1-2% improving"
"1048",1048,"NAT-AX03",334,120,"Native",168.714982,-44.98997365,120,334,"1990-2017","Improving","1-2% improving"
"1051",1051,"NAT-AX03",334,322,"Native",168.714982,-44.98997365,120,334,"1990-2017","Improving","1-2% improving"
"1055",1055,"NAT-AX03",251,251,"Native",168.714982,-44.98997365,120,334,"1990-2017","Improving","1-2% improving"
"1057",1057,"NAT-AX03",251,120,"Native",168.714982,-44.98997365,120,334,"1990-2017","Improving","1-2% improving"
"1060",1060,"NAT-AX03",251,322,"Native",168.714982,-44.98997365,120,334,"1990-2017","Improving","1-2% improving"
"1064",1064,"NAT-AX04",332,316,"Pastoral",169.4100638,-45.66474969,119,330,"1990-2017","Improving","1-2% improving"
"1066",1066,"NAT-AX04",332,246,"Pastoral",169.4100638,-45.66474969,119,330,"1990-2017","Improving","1-2% improving"
"1070",1070,"NAT-AX04",332,118,"Pastoral",169.4100638,-45.66474969,119,330,"1990-2017","Improving","1-2% improving"
"1073",1073,"NAT-AX04",250,316,"Pastoral",169.4100638,-45.66474969,119,330,"1990-2017","Improving","1-2% improving"
"1075",1075,"NAT-AX04",250,246,"Pastoral",169.4100638,-45.66474969,119,330,"1990-2017","Improving","1-2% improving"
"1079",1079,"NAT-AX04",250,118,"Pastoral",169.4100638,-45.66474969,119,330,"1990-2017","Improving","1-2% improving"
"1082",1082,"NAT-AX04",119,316,"Pastoral",169.4100638,-45.66474969,119,330,"1990-2017","Improving","1-2% improving"
"1084",1084,"NAT-AX04",119,246,"Pastoral",169.4100638,-45.66474969,119,330,"1990-2017","Improving","1-2% improving"
"1088",1088,"NAT-AX04",119,118,"Pastoral",169.4100638,-45.66474969,119,330,"1990-2017","Improving","1-2% improving"
"1089",1089,"NAT-CH01",119,251,"Native",172.5415535,-42.79038859,119,335,"1990-2017","Indeterminate","0-1% improving"
"1094",1094,"NAT-CH01",119,119,"Native",172.5415535,-42.79038859,119,335,"1990-2017","Indeterminate","0-1% improving"
"1096",1096,"NAT-CH01",119,323,"Native",172.5415535,-42.79038859,119,335,"1990-2017","Indeterminate","0-1% improving"
"1098",1098,"NAT-CH01",251,251,"Native",172.5415535,-42.79038859,119,335,"1990-2017","Indeterminate","0-1% improving"
"1103",1103,"NAT-CH01",251,119,"Native",172.5415535,-42.79038859,119,335,"1990-2017","Indeterminate","0-1% improving"
"1105",1105,"NAT-CH01",251,323,"Native",172.5415535,-42.79038859,119,335,"1990-2017","Indeterminate","0-1% improving"
"1107",1107,"NAT-CH01",335,251,"Native",172.5415535,-42.79038859,119,335,"1990-2017","Indeterminate","0-1% improving"
"1112",1112,"NAT-CH01",335,119,"Native",172.5415535,-42.79038859,119,335,"1990-2017","Indeterminate","0-1% improving"
"1114",1114,"NAT-CH01",335,323,"Native",172.5415535,-42.79038859,119,335,"1990-2017","Indeterminate","0-1% improving"
"1117",1117,"NAT-CH02",120,251,"Pastoral",173.097933249528,-42.8991145309469,120,335,"1990-2017","Improving","1-2% improving"
"1120",1120,"NAT-CH02",120,323,"Pastoral",173.097933249528,-42.8991145309469,120,335,"1990-2017","Improving","1-2% improving"
"1124",1124,"NAT-CH02",120,120,"Pastoral",173.097933249528,-42.8991145309469,120,335,"1990-2017","Improving","1-2% improving"
"1126",1126,"NAT-CH02",336,251,"Pastoral",173.097933249528,-42.8991145309469,120,335,"1990-2017","Improving","1-2% improving"
"1129",1129,"NAT-CH02",336,323,"Pastoral",173.097933249528,-42.8991145309469,120,335,"1990-2017","Improving","1-2% improving"
"1133",1133,"NAT-CH02",336,120,"Pastoral",173.097933249528,-42.8991145309469,120,335,"1990-2017","Improving","1-2% improving"
"1135",1135,"NAT-CH02",252,251,"Pastoral",173.097933249528,-42.8991145309469,120,335,"1990-2017","Improving","1-2% improving"
"1138",1138,"NAT-CH02",252,323,"Pastoral",173.097933249528,-42.8991145309469,120,335,"1990-2017","Improving","1-2% improving"
"1142",1142,"NAT-CH02",252,120,"Pastoral",173.097933249528,-42.8991145309469,120,335,"1990-2017","Improving","1-2% improving"
"1143",1143,"NAT-CH03",335,323,"Native",172.051179,-43.35899784,120,333,"1990-2017","Improving","0-1% improving"
"1144",1144,"NAT-CH03",335,251,"Native",172.051179,-43.35899784,120,333,"1990-2017","Improving","0-1% improving"
"1150",1150,"NAT-CH03",335,119,"Native",172.051179,-43.35899784,120,333,"1990-2017","Improving","0-1% improving"
"1152",1152,"NAT-CH03",251,323,"Native",172.051179,-43.35899784,120,333,"1990-2017","Improving","0-1% improving"
"1153",1153,"NAT-CH03",251,251,"Native",172.051179,-43.35899784,120,333,"1990-2017","Improving","0-1% improving"
"1159",1159,"NAT-CH03",251,119,"Native",172.051179,-43.35899784,120,333,"1990-2017","Improving","0-1% improving"
"1161",1161,"NAT-CH03",119,323,"Native",172.051179,-43.35899784,120,333,"1990-2017","Improving","0-1% improving"
"1162",1162,"NAT-CH03",119,251,"Native",172.051179,-43.35899784,120,333,"1990-2017","Improving","0-1% improving"
"1168",1168,"NAT-CH03",119,119,"Native",172.051179,-43.35899784,120,333,"1990-2017","Improving","0-1% improving"
"1171",1171,"NAT-CH04",251,119,"Pastoral",172.645472082151,-43.4168377632229,119,335,"1990-2017","Improving","0-1% improving"
"1173",1173,"NAT-CH04",251,323,"Pastoral",172.645472082151,-43.4168377632229,119,335,"1990-2017","Improving","0-1% improving"
"1175",1175,"NAT-CH04",251,251,"Pastoral",172.645472082151,-43.4168377632229,119,335,"1990-2017","Improving","0-1% improving"
"1180",1180,"NAT-CH04",335,119,"Pastoral",172.645472082151,-43.4168377632229,119,335,"1990-2017","Improving","0-1% improving"
"1182",1182,"NAT-CH04",335,323,"Pastoral",172.645472082151,-43.4168377632229,119,335,"1990-2017","Improving","0-1% improving"
"1184",1184,"NAT-CH04",335,251,"Pastoral",172.645472082151,-43.4168377632229,119,335,"1990-2017","Improving","0-1% improving"
"1189",1189,"NAT-CH04",119,119,"Pastoral",172.645472082151,-43.4168377632229,119,335,"1990-2017","Improving","0-1% improving"
"1191",1191,"NAT-CH04",119,323,"Pastoral",172.645472082151,-43.4168377632229,119,335,"1990-2017","Improving","0-1% improving"
"1193",1193,"NAT-CH04",119,251,"Pastoral",172.645472082151,-43.4168377632229,119,335,"1990-2017","Improving","0-1% improving"
"1201",1201,"NAT-DN02",252,251,"Pastoral",170.0941372,-45.59619921,118,334,"1990-2017","Worsening","0-1% worsening"
"1202",1202,"NAT-DN02",252,120,"Pastoral",170.0941372,-45.59619921,118,334,"1990-2017","Worsening","0-1% worsening"
"1204",1204,"NAT-DN02",252,323,"Pastoral",170.0941372,-45.59619921,118,334,"1990-2017","Worsening","0-1% worsening"
"1210",1210,"NAT-DN02",335,251,"Pastoral",170.0941372,-45.59619921,118,334,"1990-2017","Worsening","0-1% worsening"
"1211",1211,"NAT-DN02",335,120,"Pastoral",170.0941372,-45.59619921,118,334,"1990-2017","Worsening","0-1% worsening"
"1213",1213,"NAT-DN02",335,323,"Pastoral",170.0941372,-45.59619921,118,334,"1990-2017","Worsening","0-1% worsening"
"1219",1219,"NAT-DN02",120,251,"Pastoral",170.0941372,-45.59619921,118,334,"1990-2017","Worsening","0-1% worsening"
"1220",1220,"NAT-DN02",120,120,"Pastoral",170.0941372,-45.59619921,118,334,"1990-2017","Worsening","0-1% worsening"
"1222",1222,"NAT-DN02",120,323,"Pastoral",170.0941372,-45.59619921,118,334,"1990-2017","Worsening","0-1% worsening"
"1226",1226,"NAT-DN04",252,323,"Pastoral",169.7479876,-46.23727757,119,335,"1990-2017","Improving","0-1% improving"
"1227",1227,"NAT-DN04",252,251,"Pastoral",169.7479876,-46.23727757,119,335,"1990-2017","Improving","0-1% improving"
"1231",1231,"NAT-DN04",252,120,"Pastoral",169.7479876,-46.23727757,119,335,"1990-2017","Improving","0-1% improving"
"1235",1235,"NAT-DN04",336,323,"Pastoral",169.7479876,-46.23727757,119,335,"1990-2017","Improving","0-1% improving"
"1236",1236,"NAT-DN04",336,251,"Pastoral",169.7479876,-46.23727757,119,335,"1990-2017","Improving","0-1% improving"
"1240",1240,"NAT-DN04",336,120,"Pastoral",169.7479876,-46.23727757,119,335,"1990-2017","Improving","0-1% improving"
"1244",1244,"NAT-DN04",120,323,"Pastoral",169.7479876,-46.23727757,119,335,"1990-2017","Improving","0-1% improving"
"1245",1245,"NAT-DN04",120,251,"Pastoral",169.7479876,-46.23727757,119,335,"1990-2017","Improving","0-1% improving"
"1249",1249,"NAT-DN04",120,120,"Pastoral",169.7479876,-46.23727757,119,335,"1990-2017","Improving","0-1% improving"
"1254",1254,"NAT-DN05",336,120,"Pastoral",168.796724630494,-46.3894404064308,119,334,"1990-2017","Improving","0-1% improving"
"1257",1257,"NAT-DN05",336,251,"Pastoral",168.796724630494,-46.3894404064308,119,334,"1990-2017","Improving","0-1% improving"
"1259",1259,"NAT-DN05",336,323,"Pastoral",168.796724630494,-46.3894404064308,119,334,"1990-2017","Improving","0-1% improving"
"1263",1263,"NAT-DN05",252,120,"Pastoral",168.796724630494,-46.3894404064308,119,334,"1990-2017","Improving","0-1% improving"
"1266",1266,"NAT-DN05",252,251,"Pastoral",168.796724630494,-46.3894404064308,119,334,"1990-2017","Improving","0-1% improving"
"1268",1268,"NAT-DN05",252,323,"Pastoral",168.796724630494,-46.3894404064308,119,334,"1990-2017","Improving","0-1% improving"
"1272",1272,"NAT-DN05",120,120,"Pastoral",168.796724630494,-46.3894404064308,119,334,"1990-2017","Improving","0-1% improving"
"1275",1275,"NAT-DN05",120,251,"Pastoral",168.796724630494,-46.3894404064308,119,334,"1990-2017","Improving","0-1% improving"
"1277",1277,"NAT-DN05",120,323,"Pastoral",168.796724630494,-46.3894404064308,119,334,"1990-2017","Improving","0-1% improving"
"1282",1282,"NAT-DN06",336,322,"Pastoral",168.561467430689,-45.5594017593903,234,335,"1990-2017","Indeterminate","0-1% worsening"
"1284",1284,"NAT-DN06",336,120,"Pastoral",168.561467430689,-45.5594017593903,120,335,"1990-2017","Indeterminate","0-1% worsening"
"1286",1286,"NAT-DN06",336,322,"Pastoral",168.561467430689,-45.5594017593903,120,335,"1990-2017","Indeterminate","0-1% worsening"
"1288",1288,"NAT-DN06",336,251,"Pastoral",168.561467430689,-45.5594017593903,120,335,"1990-2017","Indeterminate","0-1% worsening"
"1291",1291,"NAT-DN06",336,120,"Pastoral",168.561467430689,-45.5594017593903,234,335,"1990-2017","Indeterminate","0-1% worsening"
"1295",1295,"NAT-DN06",336,251,"Pastoral",168.561467430689,-45.5594017593903,234,335,"1990-2017","Indeterminate","0-1% worsening"
"1300",1300,"NAT-DN06",120,322,"Pastoral",168.561467430689,-45.5594017593903,234,335,"1990-2017","Indeterminate","0-1% worsening"
"1302",1302,"NAT-DN06",120,120,"Pastoral",168.561467430689,-45.5594017593903,120,335,"1990-2017","Indeterminate","0-1% worsening"
"1304",1304,"NAT-DN06",120,322,"Pastoral",168.561467430689,-45.5594017593903,120,335,"1990-2017","Indeterminate","0-1% worsening"
"1306",1306,"NAT-DN06",120,251,"Pastoral",168.561467430689,-45.5594017593903,120,335,"1990-2017","Indeterminate","0-1% worsening"
"1309",1309,"NAT-DN06",120,120,"Pastoral",168.561467430689,-45.5594017593903,234,335,"1990-2017","Indeterminate","0-1% worsening"
"1313",1313,"NAT-DN06",120,251,"Pastoral",168.561467430689,-45.5594017593903,234,335,"1990-2017","Indeterminate","0-1% worsening"
"1318",1318,"NAT-DN06",252,322,"Pastoral",168.561467430689,-45.5594017593903,234,335,"1990-2017","Indeterminate","0-1% worsening"
"1320",1320,"NAT-DN06",252,120,"Pastoral",168.561467430689,-45.5594017593903,120,335,"1990-2017","Indeterminate","0-1% worsening"
"1322",1322,"NAT-DN06",252,322,"Pastoral",168.561467430689,-45.5594017593903,120,335,"1990-2017","Indeterminate","0-1% worsening"
"1324",1324,"NAT-DN06",252,251,"Pastoral",168.561467430689,-45.5594017593903,120,335,"1990-2017","Indeterminate","0-1% worsening"
"1327",1327,"NAT-DN06",252,120,"Pastoral",168.561467430689,-45.5594017593903,234,335,"1990-2017","Indeterminate","0-1% worsening"
"1331",1331,"NAT-DN06",252,251,"Pastoral",168.561467430689,-45.5594017593903,234,335,"1990-2017","Indeterminate","0-1% worsening"
"1334",1334,"NAT-DN07",336,323,"Pastoral",168.427766948936,-45.7162088027125,120,335,"1990-2017","Indeterminate","0-1% improving"
"1344",1344,"NAT-DN07",336,120,"Pastoral",168.427766948936,-45.7162088027125,221,335,"1990-2017","Indeterminate","0-1% improving"
"1345",1345,"NAT-DN07",336,251,"Pastoral",168.427766948936,-45.7162088027125,120,335,"1990-2017","Indeterminate","0-1% improving"
"1347",1347,"NAT-DN07",336,323,"Pastoral",168.427766948936,-45.7162088027125,221,335,"1990-2017","Indeterminate","0-1% improving"
"1348",1348,"NAT-DN07",336,251,"Pastoral",168.427766948936,-45.7162088027125,221,335,"1990-2017","Indeterminate","0-1% improving"
