"","num_id","s_id","Turbidity","Nitrogen","dominant_landcover","Longitude","lat","E.Coli","Phosphorus","period","Trend","percent_annual_change"
"159",159,"EBOP-00019",117,238,"Pastoral",176.264682382987,-38.1556950047245,244,247,"1998-2017","Worsening",">2% worsening"
"165",165,"EBOP-00019",117,238,"Pastoral",176.264682382987,-38.1556950047245,116,247,"1998-2017","Worsening",">2% worsening"
"166",166,"EBOP-00019",117,118,"Pastoral",176.264682382987,-38.1556950047245,244,247,"1998-2017","Worsening",">2% worsening"
"171",171,"EBOP-00042",118,118,"Native",176.983869308258,-38.0488160210074,108,237,"1998-2017","Worsening","1-2% worsening"
"173",173,"EBOP-00042",118,110,"Native",176.983869308258,-38.0488160210074,108,237,"1998-2017","Worsening","1-2% worsening"
"174",174,"EBOP-00042",118,233,"Native",176.983869308258,-38.0488160210074,238,237,"1998-2017","Worsening","1-2% worsening"
"178",178,"EBOP-00042",118,233,"Native",176.983869308258,-38.0488160210074,108,237,"1998-2017","Worsening","1-2% worsening"
"180",180,"EBOP-00042",118,110,"Native",176.983869308258,-38.0488160210074,117,237,"1998-2017","Worsening","1-2% worsening"
"184",184,"EBOP-00042",118,118,"Native",176.983869308258,-38.0488160210074,238,237,"1998-2017","Worsening","1-2% worsening"
"191",191,"EBOP-00042",118,233,"Native",176.983869308258,-38.0488160210074,117,237,"1998-2017","Worsening","1-2% worsening"
"194",194,"EBOP-00042",118,118,"Native",176.983869308258,-38.0488160210074,117,237,"1998-2017","Worsening","1-2% worsening"
"196",196,"EBOP-00042",118,110,"Native",176.983869308258,-38.0488160210074,238,237,"1998-2017","Worsening","1-2% worsening"
"197",197,"EBOP-00044",117,84,"Native",177.284213895174,-38.0929200300549,84,84,"1998-2017","Worsening","1-2% worsening"
"201",201,"EBOP-00044",117,117,"Native",177.284213895174,-38.0929200300549,84,84,"1998-2017","Worsening","1-2% worsening"
"202",202,"EBOP-00044",117,117,"Native",177.284213895174,-38.0929200300549,116,84,"1998-2017","Worsening","1-2% worsening"
"203",203,"EBOP-00044",117,84,"Native",177.284213895174,-38.0929200300549,116,84,"1998-2017","Worsening","1-2% worsening"
"218",218,"ECAN-00014",40,84,"Pastoral",171.737127472654,-43.9094403266989,40,81,"1998-2017","Improving",">2% improving"
"219",219,"ECAN-00014",40,40,"Pastoral",171.737127472654,-43.9094403266989,40,81,"1998-2017","Improving",">2% improving"
"222",222,"ECAN-00018",40,83,"Pastoral",171.69993636481,-43.8677111385422,40,80,"1998-2017","Indeterminate","1-2% worsening"
"224",224,"ECAN-00018",40,40,"Pastoral",171.69993636481,-43.8677111385422,40,80,"1998-2017","Indeterminate","1-2% worsening"
"226",226,"ECAN-00020",40,40,"Native",171.531915388712,-43.6052262197146,40,81,"1998-2017","Indeterminate","0-1% worsening"
"227",227,"ECAN-00020",40,84,"Native",171.531915388712,-43.6052262197146,40,81,"1998-2017","Indeterminate","0-1% worsening"
"229",229,"ECAN-00025",38,82,"Native",171.402060520044,-44.0514690044789,38,79,"1998-2017","Indeterminate","1-2% improving"
"232",232,"ECAN-00025",38,38,"Native",171.402060520044,-44.0514690044789,38,79,"1998-2017","Indeterminate","1-2% improving"
"234",234,"ECAN-00026",39,39,"Native",171.300230031093,-43.9746259221782,39,80,"1998-2017","Indeterminate","0-1% worsening"
"236",236,"ECAN-00026",39,83,"Native",171.300230031093,-43.9746259221782,39,80,"1998-2017","Indeterminate","0-1% worsening"
"242",242,"ECAN-00038",40,40,"Pastoral",171.165279198619,-44.003454195601,40,73,"1998-2017","Indeterminate","0-1% worsening"
"244",244,"ECAN-00038",40,75,"Pastoral",171.165279198619,-44.003454195601,40,73,"1998-2017","Indeterminate","0-1% worsening"
"246",246,"ECAN-00040",40,83,"Pastoral",171.113256294587,-44.2454206898098,40,80,"1998-2017","Indeterminate","0-1% worsening"
"248",248,"ECAN-00040",40,40,"Pastoral",171.113256294587,-44.2454206898098,40,80,"1998-2017","Indeterminate","0-1% worsening"
"249",249,"ECAN-00042",40,81,"Pastoral",171.242543638779,-44.4177342512918,40,78,"1998-2017","Indeterminate","1-2% improving"
"251",251,"ECAN-00042",40,40,"Pastoral",171.242543638779,-44.4177342512918,40,78,"1998-2017","Indeterminate","1-2% improving"
"255",255,"ECAN-00047",40,78,"Pastoral",171.157808820684,-44.779291232169,40,75,"1998-2017","Improving","1-2% improving"
"258",258,"ECAN-00047",40,40,"Pastoral",171.157808820684,-44.779291232169,40,75,"1998-2017","Improving","1-2% improving"
"260",260,"ECAN-00049",40,78,"Pastoral",170.975732062332,-44.8004907905164,40,75,"1998-2017","Improving",">2% improving"
"262",262,"ECAN-00049",40,40,"Pastoral",170.975732062332,-44.8004907905164,40,75,"1998-2017","Improving",">2% improving"
"264",264,"ECAN-00050",40,40,"Pastoral",171.111039851352,-44.0414907600603,40,73,"1998-2017","Indeterminate","0-1% worsening"
"265",265,"ECAN-00050",40,75,"Pastoral",171.111039851352,-44.0414907600603,40,73,"1998-2017","Indeterminate","0-1% worsening"
"270",270,"ECAN-00057",40,40,"Pastoral",171.152927936881,-44.775299259458,39,77,"1998-2017","Improving",">2% improving"
"273",273,"ECAN-00057",40,80,"Pastoral",171.152927936881,-44.775299259458,39,77,"1998-2017","Improving",">2% improving"
"275",275,"ECAN-00058",40,40,"Pastoral",171.160595588886,-44.7491637287718,40,81,"1998-2017","Indeterminate","0-1% improving"
"277",277,"ECAN-00058",40,84,"Pastoral",171.160595588886,-44.7491637287718,40,81,"1998-2017","Indeterminate","0-1% improving"
"278",278,"ECAN-00059",40,84,"Pastoral",171.147463669756,-44.676219384773,40,81,"1998-2017","Improving","1-2% improving"
"280",280,"ECAN-00059",40,40,"Pastoral",171.147463669756,-44.676219384773,40,81,"1998-2017","Improving","1-2% improving"
"295",295,"ECAN-00084",118,118,"Pastoral",172.682471176573,-43.7564465437555,117,246,"1998-2017","Improving","1-2% improving"
"298",298,"ECAN-00084",118,246,"Pastoral",172.682471176573,-43.7564465437555,117,246,"1998-2017","Improving","1-2% improving"
"300",300,"ECAN-00085",119,119,"Pastoral",172.450465285704,-43.6949641019916,118,247,"1998-2017","Improving",">2% improving"
"301",301,"ECAN-00085",119,247,"Pastoral",172.450465285704,-43.6949641019916,118,247,"1998-2017","Improving",">2% improving"
"303",303,"ECAN-00086",119,119,"Pastoral",172.412879877624,-43.6961208124405,40,247,"1998-2017","Improving",">2% improving"
"307",307,"ECAN-00086",119,247,"Pastoral",172.412879877624,-43.6961208124405,40,247,"1998-2017","Improving",">2% improving"
"311",311,"ECAN-00088",40,80,"Pastoral",171.892979599221,-43.4613200496167,40,80,"1998-2017","Improving",">2% improving"
"312",312,"ECAN-00088",40,40,"Pastoral",171.892979599221,-43.4613200496167,40,80,"1998-2017","Improving",">2% improving"
"314",314,"ECAN-00092",40,40,"Pastoral",172.353396919037,-43.770923575964,40,82,"1998-2017","Indeterminate","0-1% improving"
"316",316,"ECAN-00092",40,82,"Pastoral",172.353396919037,-43.770923575964,40,82,"1998-2017","Indeterminate","0-1% improving"
"319",319,"ECAN-00093",119,247,"Pastoral",172.338616315238,-43.797229959112,118,247,"1998-2017","Improving",">2% improving"
"320",320,"ECAN-00093",119,119,"Pastoral",172.338616315238,-43.797229959112,118,247,"1998-2017","Improving",">2% improving"
"326",326,"ECAN-00097",119,247,"Pastoral",172.526588838041,-43.6843013258121,118,247,"1998-2017","Improving","1-2% improving"
"328",328,"ECAN-00097",119,119,"Pastoral",172.526588838041,-43.6843013258121,118,247,"1998-2017","Improving","1-2% improving"
"332",332,"ECAN-00100",40,84,"Pastoral",172.79554718591,-43.7873966118837,40,84,"1998-2017","Indeterminate","0-1% improving"
"335",335,"ECAN-00100",40,40,"Pastoral",172.79554718591,-43.7873966118837,40,84,"1998-2017","Indeterminate","0-1% improving"
"338",338,"ECAN-00101",116,246,"Pastoral",172.796801044407,-43.7649712684703,116,245,"1998-2017","Indeterminate","0-1% worsening"
"340",340,"ECAN-00101",116,116,"Pastoral",172.796801044407,-43.7649712684703,116,245,"1998-2017","Indeterminate","0-1% worsening"
"342",342,"ECAN-00102",40,82,"Native",173.631880828223,-42.4154761972344,40,82,"1998-2017","Improving","1-2% improving"
"343",343,"ECAN-00102",40,40,"Native",173.631880828223,-42.4154761972344,40,82,"1998-2017","Improving","1-2% improving"
"347",347,"ECAN-00103",40,82,"Pastoral",173.679845201897,-42.3991018236743,40,82,"1998-2017","Improving",">2% improving"
"349",349,"ECAN-00103",40,40,"Pastoral",173.679845201897,-42.3991018236743,40,82,"1998-2017","Improving",">2% improving"
"398",398,"ECAN-00176",40,40,"Pastoral",173.678732417348,-42.3765021216474,40,78,"1998-2017","Improving",">2% improving"
"399",399,"ECAN-00176",40,78,"Pastoral",173.678732417348,-42.3765021216474,40,78,"1998-2017","Improving",">2% improving"
"403",403,"ECAN-00181",39,39,"Pastoral",171.50891500621,-44.1850064836255,39,80,"1998-2017","Improving",">2% improving"
"405",405,"ECAN-00181",39,83,"Pastoral",171.50891500621,-44.1850064836255,39,80,"1998-2017","Improving",">2% improving"
"412",412,"ES-00021",120,120,"Pastoral",168.777560827914,-46.3890685346813,234,251,"1998-2017","Improving",">2% improving"
"414",414,"ES-00021",120,120,"Pastoral",168.777560827914,-46.3890685346813,120,251,"1998-2017","Improving",">2% improving"
"419",419,"ES-00034",119,228,"Pastoral",169.146731113072,-46.5742168489349,120,220,"1998-2017","Improving","0-1% improving"
"420",420,"ES-00034",119,120,"Pastoral",169.146731113072,-46.5742168489349,120,220,"1998-2017","Improving","0-1% improving"
"423",423,"ES-00034",223,228,"Pastoral",169.146731113072,-46.5742168489349,120,220,"1998-2017","Improving","0-1% improving"
"424",424,"ES-00034",223,120,"Pastoral",169.146731113072,-46.5742168489349,120,220,"1998-2017","Improving","0-1% improving"
"429",429,"ES-00072",119,227,"Pastoral",168.082923403251,-46.2859273277536,120,219,"1998-2017","Improving","1-2% improving"
"430",430,"ES-00072",119,119,"Pastoral",168.082923403251,-46.2859273277536,220,219,"1998-2017","Improving","1-2% improving"
"433",433,"ES-00072",119,227,"Pastoral",168.082923403251,-46.2859273277536,220,219,"1998-2017","Improving","1-2% improving"
"434",434,"ES-00072",119,119,"Pastoral",168.082923403251,-46.2859273277536,120,219,"1998-2017","Improving","1-2% improving"
"437",437,"ES-00072",223,227,"Pastoral",168.082923403251,-46.2859273277536,120,219,"1998-2017","Improving","1-2% improving"
"438",438,"ES-00072",223,119,"Pastoral",168.082923403251,-46.2859273277536,220,219,"1998-2017","Improving","1-2% improving"
"441",441,"ES-00072",223,227,"Pastoral",168.082923403251,-46.2859273277536,220,219,"1998-2017","Improving","1-2% improving"
"442",442,"ES-00072",223,119,"Pastoral",168.082923403251,-46.2859273277536,120,219,"1998-2017","Improving","1-2% improving"
"446",446,"EW-00001",119,119,"Native",174.837116995288,-38.5631084931943,40,251,"1998-2017","Indeterminate","0-1% improving"
"448",448,"EW-00001",119,119,"Native",174.837116995288,-38.5631084931943,79,251,"1998-2017","Indeterminate","0-1% improving"
"449",449,"EW-00002",119,119,"Pastoral",174.709009324741,-38.6723891180482,79,251,"1998-2017","Indeterminate","0-1% improving"
"452",452,"EW-00002",119,119,"Pastoral",174.709009324741,-38.6723891180482,40,251,"1998-2017","Indeterminate","0-1% improving"
"454",454,"EW-00004",120,120,"Pastoral",175.09097104267,-37.5870112217529,40,252,"1998-2017","Indeterminate","0-1% improving"
"455",455,"EW-00004",120,120,"Pastoral",175.09097104267,-37.5870112217529,80,252,"1998-2017","Indeterminate","0-1% improving"
"459",459,"EW-00005",120,120,"Native",175.671016007859,-37.2896499189232,80,252,"1998-2017","Improving",">2% improving"
"460",460,"EW-00005",120,120,"Native",175.671016007859,-37.2896499189232,40,252,"1998-2017","Improving",">2% improving"
"462",462,"EW-00006",120,120,"Native",176.020692474093,-38.853963249184,79,251,"1998-2017","Improving","1-2% improving"
"464",464,"EW-00006",120,120,"Native",176.020692474093,-38.853963249184,39,251,"1998-2017","Improving","1-2% improving"
"467",467,"EW-00008",120,120,"Pastoral",175.534949083881,-37.8995516346389,80,252,"1998-2017","Improving","1-2% improving"
"468",468,"EW-00008",120,120,"Pastoral",175.534949083881,-37.8995516346389,40,252,"1998-2017","Improving","1-2% improving"
"470",470,"EW-00009",119,119,"Native",175.590522392679,-37.1573656960264,40,251,"1998-2017","Indeterminate","0-1% worsening"
"471",471,"EW-00009",119,119,"Native",175.590522392679,-37.1573656960264,80,251,"1998-2017","Indeterminate","0-1% worsening"
"473",473,"EW-00010",120,120,"Pastoral",176.342556260567,-38.382238370817,40,252,"1998-2017","Improving",">2% improving"
"475",475,"EW-00010",120,120,"Pastoral",176.342556260567,-38.382238370817,79,252,"1998-2017","Improving",">2% improving"
"479",479,"EW-00011",120,120,"Urban area",175.261451019445,-37.7449944685449,40,252,"1998-2017","Improving",">2% improving"
"480",480,"EW-00011",120,120,"Urban area",175.261451019445,-37.7449944685449,80,252,"1998-2017","Improving",">2% improving"
"483",483,"EW-00012",120,120,"Pastoral",175.253074645438,-37.6261837368706,40,252,"1998-2017","Improving","0-1% improving"
"484",484,"EW-00012",120,120,"Pastoral",175.253074645438,-37.6261837368706,79,252,"1998-2017","Improving","0-1% improving"
"487",487,"EW-00016",120,120,"Pastoral",175.696788242224,-38.0553211955092,80,252,"1998-2017","Indeterminate","0-1% improving"
"489",489,"EW-00016",120,120,"Pastoral",175.696788242224,-38.0553211955092,40,252,"1998-2017","Indeterminate","0-1% improving"
"492",492,"EW-00017",120,120,"Exotic forest",176.011757433945,-38.347165834374,40,252,"1998-2017","Improving","0-1% improving"
"493",493,"EW-00017",120,120,"Exotic forest",176.011757433945,-38.347165834374,80,252,"1998-2017","Improving","0-1% improving"
"494",494,"EW-00018",120,120,"Pastoral",176.317506581143,-38.4525976713696,79,252,"1998-2017","Improving","1-2% improving"
"496",496,"EW-00018",120,120,"Pastoral",176.317506581143,-38.4525976713696,40,252,"1998-2017","Improving","1-2% improving"
"499",499,"EW-00020",115,115,"Urban area",175.300494505438,-37.8117970730327,38,252,"1998-2017","Worsening","1-2% worsening"
"501",501,"EW-00020",115,115,"Urban area",175.300494505438,-37.8117970730327,78,252,"1998-2017","Worsening","1-2% worsening"
"502",502,"EW-00021",120,120,"Pastoral",175.83942566983,-38.196940583132,80,252,"1998-2017","Improving",">2% improving"
"503",503,"EW-00021",120,120,"Pastoral",175.83942566983,-38.196940583132,40,252,"1998-2017","Improving",">2% improving"
"506",506,"EW-00022",119,119,"Pastoral",174.669238071743,-38.6441643644694,40,251,"1998-2017","Indeterminate","0-1% improving"
"509",509,"EW-00022",119,119,"Pastoral",174.669238071743,-38.6441643644694,77,251,"1998-2017","Indeterminate","0-1% improving"
"512",512,"EW-00023",119,119,"Native",175.538158089752,-38.0509174723394,40,251,"1998-2017","Improving","1-2% improving"
"513",513,"EW-00023",119,119,"Native",175.538158089752,-38.0509174723394,79,251,"1998-2017","Improving","1-2% improving"
"515",515,"EW-00025",120,120,"Pastoral",175.336250342001,-37.8092456754195,40,252,"1998-2017","Improving",">2% improving"
"516",516,"EW-00025",120,120,"Pastoral",175.336250342001,-37.8092456754195,80,252,"1998-2017","Improving",">2% improving"
"519",519,"EW-00026",120,120,"Pastoral",175.387499343319,-37.7793094894846,40,252,"1998-2017","Improving","1-2% improving"
"521",521,"EW-00026",120,120,"Pastoral",175.387499343319,-37.7793094894846,80,252,"1998-2017","Improving","1-2% improving"
"522",522,"EW-00030",118,118,"Pastoral",175.205339327183,-38.1959117036534,79,250,"1998-2017","Improving",">2% improving"
"523",523,"EW-00030",118,118,"Pastoral",175.205339327183,-38.1959117036534,39,250,"1998-2017","Improving",">2% improving"
"527",527,"EW-00033",118,118,"Pastoral",175.396145259323,-38.0982243078572,79,250,"1998-2017","Improving","0-1% improving"
"528",528,"EW-00033",118,118,"Pastoral",175.396145259323,-38.0982243078572,40,250,"1998-2017","Improving","0-1% improving"
"531",531,"EW-00034",119,119,"Native",175.13741278133,-38.0304880234985,40,250,"1998-2017","Indeterminate","0-1% worsening"
"533",533,"EW-00034",119,119,"Native",175.13741278133,-38.0304880234985,80,250,"1998-2017","Indeterminate","0-1% worsening"
"534",534,"EW-00036",118,118,"Pastoral",175.404914373312,-37.8898105697782,39,249,"1998-2017","Improving","1-2% improving"
"537",537,"EW-00036",118,118,"Pastoral",175.404914373312,-37.8898105697782,79,249,"1998-2017","Improving","1-2% improving"
"538",538,"EW-00037",120,120,"Exotic forest",175.424354884271,-37.4008056846073,40,252,"1998-2017","Improving","0-1% improving"
"541",541,"EW-00037",120,120,"Exotic forest",175.424354884271,-37.4008056846073,80,252,"1998-2017","Improving","0-1% improving"
"544",544,"EW-00040",120,120,"Pastoral",174.834722021283,-38.2594414936044,80,251,"1998-2017","Improving","0-1% improving"
"545",545,"EW-00040",120,120,"Pastoral",174.834722021283,-38.2594414936044,40,251,"1998-2017","Improving","0-1% improving"
"546",546,"EW-00043",119,119,"Pastoral",174.72426079586,-38.6847715332841,79,251,"1998-2017","Improving",">2% improving"
"547",547,"EW-00043",119,119,"Pastoral",174.72426079586,-38.6847715332841,40,251,"1998-2017","Improving",">2% improving"
"552",552,"EW-00044",119,119,"Pastoral",175.286169269964,-38.4655875860095,40,251,"1998-2017","Improving","0-1% improving"
"553",553,"EW-00044",119,119,"Pastoral",175.286169269964,-38.4655875860095,80,251,"1998-2017","Improving","0-1% improving"
"554",554,"EW-00045",119,119,"Pastoral",174.90481260219,-38.5715687207091,79,251,"1998-2017","Improving",">2% improving"
"557",557,"EW-00045",119,119,"Pastoral",174.90481260219,-38.5715687207091,40,251,"1998-2017","Improving",">2% improving"
"558",558,"EW-00046",119,119,"Pastoral",174.98139526696,-38.5507164620967,40,251,"1998-2017","Improving",">2% improving"
"560",560,"EW-00046",119,119,"Pastoral",174.98139526696,-38.5507164620967,79,251,"1998-2017","Improving",">2% improving"
"563",563,"EW-00048",118,118,"Native",174.972518351917,-37.7631544554243,40,249,"1998-2017","Improving","1-2% improving"
"565",565,"EW-00048",118,118,"Native",174.972518351917,-37.7631544554243,80,249,"1998-2017","Improving","1-2% improving"
"567",567,"EW-00049",119,119,"Pastoral",175.794422436125,-37.4146383541911,40,251,"1998-2017","Improving",">2% improving"
"568",568,"EW-00049",119,119,"Pastoral",175.794422436125,-37.4146383541911,80,251,"1998-2017","Improving",">2% improving"
"570",570,"EW-00050",120,120,"Pastoral",175.866745259212,-37.3734378909694,80,252,"1998-2017","Improving",">2% improving"
"571",571,"EW-00050",120,120,"Pastoral",175.866745259212,-37.3734378909694,40,252,"1998-2017","Improving",">2% improving"
"574",574,"EW-00051",119,120,"Pastoral",175.150922330953,-37.7679353179394,40,251,"1998-2017","Improving","1-2% improving"
"576",576,"EW-00051",119,120,"Pastoral",175.150922330953,-37.7679353179394,80,251,"1998-2017","Improving","1-2% improving"
"579",579,"EW-00053",119,119,"Pastoral",174.884997320586,-37.3652522107812,78,250,"1998-2017","Indeterminate","0-1% worsening"
"580",580,"EW-00053",119,119,"Pastoral",174.884997320586,-37.3652522107812,39,250,"1998-2017","Indeterminate","0-1% worsening"
"582",582,"EW-00054",120,120,"Pastoral",175.770603877803,-37.9221423882887,80,252,"1998-2017","Improving","1-2% improving"
"584",584,"EW-00054",120,120,"Pastoral",175.770603877803,-37.9221423882887,40,252,"1998-2017","Improving","1-2% improving"
"587",587,"EW-00056",120,120,"Pastoral",176.263725392085,-38.3071920215625,40,243,"1998-2017","Improving","0-1% improving"
"588",588,"EW-00056",120,120,"Pastoral",176.263725392085,-38.3071920215625,79,243,"1998-2017","Improving","0-1% improving"
"591",591,"EW-00057",120,120,"Pastoral",175.60384868366,-37.7023395427299,40,252,"1998-2017","Improving",">2% improving"
"592",592,"EW-00057",120,120,"Pastoral",175.60384868366,-37.7023395427299,80,252,"1998-2017","Improving",">2% improving"
"594",594,"EW-00058",120,120,"Pastoral",175.506337379609,-37.5134598526515,77,242,"1998-2017","Improving","1-2% improving"
"595",595,"EW-00058",120,120,"Pastoral",175.506337379609,-37.5134598526515,40,242,"1998-2017","Improving","1-2% improving"
"599",599,"EW-00059",120,120,"Pastoral",175.630061524085,-37.8270354795721,40,252,"1998-2017","Improving",">2% improving"
"601",601,"EW-00059",120,120,"Pastoral",175.630061524085,-37.8270354795721,80,252,"1998-2017","Improving",">2% improving"
"604",604,"EW-00060",120,120,"Pastoral",175.722546791127,-38.0579166582422,40,252,"1998-2017","Improving",">2% improving"
"605",605,"EW-00060",120,120,"Pastoral",175.722546791127,-38.0579166582422,80,252,"1998-2017","Improving",">2% improving"
"607",607,"EW-00061",119,119,"Pastoral",176.258454325785,-38.6129915484636,40,251,"1998-2017","Improving","1-2% improving"
"609",609,"EW-00061",119,119,"Pastoral",176.258454325785,-38.6129915484636,77,251,"1998-2017","Improving","1-2% improving"
"611",611,"EW-00064",120,120,"Pastoral",176.070544240897,-38.3378467366305,40,252,"1998-2017","Indeterminate","0-1% worsening"
"612",612,"EW-00064",120,120,"Pastoral",176.070544240897,-38.3378467366305,80,252,"1998-2017","Indeterminate","0-1% worsening"
"614",614,"EW-00065",120,120,"Native",175.770936873536,-37.0744325020849,80,252,"1998-2017","Indeterminate","0-1% worsening"
"615",615,"EW-00065",120,120,"Native",175.770936873536,-37.0744325020849,40,252,"1998-2017","Indeterminate","0-1% worsening"
"619",619,"EW-00066",120,120,"Native",175.505094549805,-36.9815869379655,80,252,"1998-2017","Indeterminate","0-1% worsening"
"620",620,"EW-00066",120,120,"Native",175.505094549805,-36.9815869379655,40,252,"1998-2017","Indeterminate","0-1% worsening"
"622",622,"EW-00072",120,120,"Pastoral",175.290465863315,-37.3838306179297,79,252,"1998-2017","Indeterminate","0-1% improving"
"623",623,"EW-00072",120,120,"Pastoral",175.290465863315,-37.3838306179297,40,252,"1998-2017","Indeterminate","0-1% improving"
"626",626,"EW-00073",120,120,"Native",175.524390510656,-36.7938607100792,40,252,"1998-2017","Improving",">2% improving"
"629",629,"EW-00073",120,120,"Native",175.524390510656,-36.7938607100792,80,252,"1998-2017","Improving",">2% improving"
